# 展品名称、馆名与展厅名
#
# key        —— 原文，去重键，须与源 Excel 逐字一致，不要改
# zh / en    —— 两个语种的文本；原文那一侧已填好，另一侧待译
# confidence —— 官方 / AI / 存疑，只描述「译出来的那一半」
#                官方 = 通行的既定译名（Louvre = 卢浮宫）
#                AI   = 机器翻译，正常可用
#                存疑 = 拿不准，优先人工复核（grep 存疑 即可捞出）
#
# 本文件由 make_translation_skeleton.py 生成与增量更新，可直接手工编辑。
kind,key,zh,en,confidence
artwork_name,“李秀”款寿山石罗汉像,“李秀”款寿山石罗汉像,"Shoushan stone arhat marked ""Li Xiu""",AI
artwork_name,“永初”纪年钢刀,“永初”纪年钢刀,"Steel sabre with the ""Yongchu"" date inscription",AI
artwork_name,“汉兴”铜钱,“汉兴”铜钱,"Bronze coin ""Hanxing""",AI
artwork_name,“济南刘家功夫针铺”广告青铜版,“济南刘家功夫针铺”广告青铜版,"Bronze advertising plate of the Liu Family Needle Shop, Jinan",AI
artwork_name,“湖州仪凤桥石家真正一色青铜镜” 南宋直,“湖州仪凤桥石家真正一色青铜镜” 南宋直,"Bronze mirror inscribed ""Shi family of Yifeng Bridge, Huzhou, genuine unalloyed bronze"", Southern Song",AI
artwork_name,“灵山孕宝”瑞兽青铜镜隋直,“灵山孕宝”瑞兽青铜镜隋直,"Auspicious-beast bronze mirror inscribed ""Lingshan Yunbao"", Sui",AI
artwork_name,“灵山孕宝”群兽铜镜,“灵山孕宝”群兽铜镜,"Bronze mirror with beasts inscribed ""Lingshan Yunbao""",AI
artwork_name,“熹平石经”残石,“熹平石经”残石,Fragment of the Xiping Stone Classics,AI
artwork_name,“玉璇”款寿山石伏虎罗汉像,“玉璇”款寿山石伏虎罗汉像,"Shoushan stone tiger-taming arhat marked ""Yuxuan""",AI
artwork_name,“玉璇”款寿山石罗汉像,“玉璇”款寿山石罗汉像,"Shoushan stone arhat marked ""Yuxuan""",AI
artwork_name,“王阿善造”石像,“王阿善造”石像,Stone image made by Wang Ashan,AI
artwork_name,“皇帝之宝”玉印,“皇帝之宝”玉印,"Jade seal ""Treasure of the Emperor""",AI
artwork_name,“皇帝之宝”玉印清通,“皇帝之宝”玉印清通,"Jade seal ""Treasure of the Emperor"", Qing",AI
artwork_name,“盠”青铜驹尊,“盠”青铜驹尊,Bronze colt zun of Li,AI
artwork_name,“石叟”款铜佛像,“石叟”款铜佛像,"Bronze Buddha marked ""Shisou""",AI
artwork_name,“石叟”款铜观音像,“石叟”款铜观音像,"Bronze Guanyin marked ""Shisou""",AI
artwork_name,“福建郡会馆义地”石碑,“福建郡会馆义地”石碑,Stone stele of the charitable burial ground of the Fujian Prefecture Guildhall,AI
artwork_name,“英聚堂制”款胭脂水釉碗,“英聚堂制”款胭脂水釉碗,"Rouge-water glazed bowl marked ""Made for the Yingju Hall""",AI
artwork_name,“虢季子白”青铜盘,“虢季子白”青铜盘,Bronze pan of Guo Jizi Bai,AI
artwork_name,“虢季子白”青铜盘 周宣王时期清道光年间陕西宝鸡虢川司出土,“虢季子白”青铜盘 周宣王时期清道光年间陕西宝鸡虢川司出土,"Bronze pan of Guo Jizi Bai, reign of King Xuan of Zhou; excavated at Guochuansi, Baoji, Shaanxi, during the Daoguang reign",AI
artwork_name,“鄜延第四将带器械”青铜牌,“鄜延第四将带器械”青铜牌,"Bronze tablet inscribed ""Arms of the Fourth Commander of Fuyan""",AI
artwork_name,“静远堂制”款粉彩古铜纹瓶,“静远堂制”款粉彩古铜纹瓶,"Famille-rose vase with archaistic bronze design, marked ""Made for the Jingyuan Hall""",AI
artwork_name,“静远堂制”款粉彩花卉图提梁壶,“静远堂制”款粉彩花卉图提梁壶,"Famille-rose ewer with overhead handle and floral design, marked ""Made for the Jingyuan Hall""",AI
artwork_name,“静远堂制”款粉彩花卉纹餐具,“静远堂制”款粉彩花卉纹餐具,"Famille-rose tableware with floral design, marked ""Made for the Jingyuan Hall""",AI
artwork_name,“颂”青铜壶,“颂”青铜壶,Bronze hu of Song,AI
artwork_name,“颂”青铜壶 西周,“颂”青铜壶 西周,"Bronze hu of Song, Western Zhou",AI
artwork_name,“颐寿堂制”款天蓝釉花觚,“颐寿堂制”款天蓝釉花觚,"Sky-blue glazed gu-form vase marked ""Made for the Yishou Hall""",AI
artwork_name,“颐寿堂制”款粉彩人物图灯笼尊,“颐寿堂制”款粉彩人物图灯笼尊,"Famille-rose lantern-shaped zun with figures, marked ""Made for the Yishou Hall""",AI
artwork_name,“颐寿堂制”款粉彩花卉纹碗,“颐寿堂制”款粉彩花卉纹碗,"Famille-rose bowl with floral design, marked ""Made for the Yishou Hall""",AI
artwork_name,“魏汝奋”款寿山石罗汉像,“魏汝奋”款寿山石罗汉像,"Shoushan stone arhat marked ""Wei Rufen""",AI
artwork_name,①清嘉庆吴家鏊监制方柱墨②清嘉庆吴家鏊监制芹野仿程军房玉兰形墨,①清嘉庆吴家鏊监制方柱墨②清嘉庆吴家鏊监制芹野仿程军房玉兰形墨,"(1) Square-column inkstick made under Wu Jia'ao, Jiaqing reign; (2) Magnolia-shaped inkstick after Cheng Junfang made under Wu Jia'ao, Jiaqing reign",AI
artwork_name,①清金簪②清金钗柄,①清金簪②清金钗柄,(1) Qing gold hairpin; (2) Qing gold hairpin handle,AI
artwork_name,《大清搢绅全书》,《大清搢绅全书》,Complete Register of Qing Officialdom,AI
artwork_name,《编年纪》竹简,《编年纪》竹简,Bamboo slips of the Chronological Record,AI
artwork_name,《聊斋志异》画册,《聊斋志异》画册,Album of illustrations to Strange Tales from a Chinese Studio,AI
artwork_name,「五四运动」场景复原,「五四运动」场景复原,Recreated scene: the May Fourth Movement,AI
artwork_name,「元大都积水潭码头」场景复原,「元大都积水潭码头」场景复原,Recreated scene: the Jishuitan wharf of Yuan Dadu,AI
artwork_name,「北京保卫战」场景复原,「北京保卫战」场景复原,Recreated scene: the defence of Beijing,AI
artwork_name,「开国大典」场景复原,「开国大典」场景复原,Recreated scene: the founding ceremony of the People's Republic,AI
artwork_name,「海陵王迁都」场景复原,「海陵王迁都」场景复原,Recreated scene: Wanyan Liang moves the capital,AI
artwork_name,「盛世京师」场景复原,「盛世京师」场景复原,Recreated scene: the imperial capital in its prime,AI
artwork_name,「胡同人家」四合院实景复原,「胡同人家」四合院实景复原,Full-scale recreation of a hutong courtyard house,AI
artwork_name,丁兰事木母砖,丁兰事木母砖,Brick depicting Ding Lan serving his wooden mother,AI
artwork_name,七牛虎耳铜贮贝器,七牛虎耳铜贮贝器,Bronze cowrie container with seven oxen and tiger handles,AI
artwork_name,万历款紫地素三彩折技花果云龙纹盘,万历款紫地素三彩折技花果云龙纹盘,"Aubergine-ground susancai dish with floral sprays, fruit and cloud-and-dragon design, Wanli mark",AI
artwork_name,三合式陶屋,三合式陶屋,Pottery house of three-bay plan,AI
artwork_name,三彩仕女俑,三彩仕女俑,Sancai figure of a court lady,AI
artwork_name,三彩凸刻骑射图凤首壶,三彩凸刻骑射图凤首壶,Sancai phoenix-head ewer with relief-carved mounted archers,AI
artwork_name,三彩刻划人物图扇形枕,三彩刻划人物图扇形枕,Sancai fan-shaped pillow with incised figures,AI
artwork_name,三彩刻划兔纹扇形枕,三彩刻划兔纹扇形枕,Sancai fan-shaped pillow with incised hares,AI
artwork_name,三彩刻划团龙纹折沿盘,三彩刻划团龙纹折沿盘,Sancai dish with flanged rim and incised dragon roundel,AI
artwork_name,三彩刻弦纹烛台,三彩刻弦纹烛台,Sancai candlestick with carved bowstring bands,AI
artwork_name,三彩塑贴花瓣纹行炉,三彩塑贴花瓣纹行炉,Sancai portable censer with applied petal design,AI
artwork_name,三彩天王俑,三彩天王俑,Sancai heavenly-king figure,AI
artwork_name,三彩女俑,三彩女俑,Sancai female figure,AI
artwork_name,三彩座,三彩座,Sancai stand,AI
artwork_name,三彩文吏俑,三彩文吏俑,Sancai figure of a clerk official,AI
artwork_name,三彩文官俑,三彩文官俑,Sancai figure of a civil official,AI
artwork_name,三彩模印朵花纹菱花式折沿盘,三彩模印朵花纹菱花式折沿盘,Sancai foliate dish with flanged rim and moulded flower sprays,AI
artwork_name,三彩模印菊花纹花口方盘,三彩模印菊花纹花口方盘,Sancai square dish with foliate rim and moulded chrysanthemums,AI
artwork_name,三彩武士俑,三彩武士俑,Sancai warrior figure,AI
artwork_name,三彩武官俑,三彩武官俑,Sancai military official figure,AI
artwork_name,三彩牵驼俑及三彩骆驼,三彩牵驼俑及三彩骆驼,Sancai camel-leading figure with sancai camel,AI
artwork_name,三彩琉璃文殊像,三彩琉璃文殊像,Sancai glazed-pottery Manjusri,AI
artwork_name,三彩琉璃普贤像,三彩琉璃普贤像,Sancai glazed-pottery Samantabhadra,AI
artwork_name,三彩琉璃罗汉像,三彩琉璃罗汉像,Sancai glazed-pottery arhat,AI
artwork_name,三彩琉璃观音像,三彩琉璃观音像,Sancai glazed-pottery Guanyin,AI
artwork_name,三彩绞釉陶狩猎骑俑,三彩绞釉陶狩猎骑俑,Sancai marbled-glaze pottery mounted hunter,AI
artwork_name,三彩罐、杯、承盘,三彩罐、杯、承盘,"Sancai jar, cup and stand",AI
artwork_name,三彩胡人俑,三彩胡人俑,Sancai Sogdian figure,AI
artwork_name,三彩胡人骑驼俑,三彩胡人骑驼俑,Sancai figure of a Sogdian riding a camel,AI
artwork_name,三彩菱形纹盖罐,三彩菱形纹盖罐,Sancai covered jar with lozenge design,AI
artwork_name,三彩菱花式三足盘,三彩菱花式三足盘,Sancai tripod dish in water-chestnut-flower form,AI
artwork_name,三彩釉陶女俑,三彩釉陶女俑,Sancai glazed pottery female figure,AI
artwork_name,三彩釉陶女坐俑,三彩釉陶女坐俑,Sancai glazed pottery seated female figure,AI
artwork_name,三彩釉陶文官俑,三彩釉陶文官俑,Sancai glazed pottery civil official figure,AI
artwork_name,三彩釉陶武士俑,三彩釉陶武士俑,Sancai glazed pottery warrior figure,AI
artwork_name,三彩釉陶胡服牵马俑,三彩釉陶胡服牵马俑,Sancai glazed pottery groom in foreign dress,AI
artwork_name,三彩釉陶载乐骆驼,三彩釉陶载乐骆驼,Sancai glazed pottery camel with musicians,AI
artwork_name,三彩镇墓兽,三彩镇墓兽,Sancai tomb guardian beast,AI
artwork_name,三彩马,三彩马,Sancai horse,AI
artwork_name,三彩骆驼,三彩骆驼,Sancai camel,AI
artwork_name,三彩骑驼俑,三彩骑驼俑,Sancai figure riding a camel,AI
artwork_name,三彩鱼形壶,三彩鱼形壶,Sancai fish-shaped ewer,AI
artwork_name,三戈铜戟,三戈铜戟,Bronze halberd with three blades,AI
artwork_name,三轮铜盘,三轮铜盘,Bronze pan with three wheels,AI
artwork_name,丘比造铜鎏金释迦多宝佛像,丘比造铜鎏金释迦多宝佛像,Gilt-bronze Shakyamuni and Prabhutaratna made by Qiu Bi,AI
artwork_name,东梢间大炕,东梢间大炕,Large kang in the east side bay,AI
artwork_name,东汉方形石版,东汉方形石版,Eastern Han rectangular stone slab,AI
artwork_name,东汉银环,东汉银环,Eastern Han silver ring,AI
artwork_name,东王公出行门柱画像石,东王公出行门柱画像石,Pictorial stone door pillar with the procession of the King Father of the East,AI
artwork_name,东珠朝珠,东珠朝珠,Court necklace of Manchurian pearls,AI
artwork_name,东配殿御座房,东配殿御座房,Throne room in the east side hall,AI
artwork_name,中华民国九年赵尔巽导游逻谷记刻石,中华民国九年赵尔巽导游逻谷记刻石,"Stone inscription of Zhao Erxun's account of touring Luogu, ninth year of the Republic",AI
artwork_name,中华民国二十二年公厕维护纪实碑,中华民国二十二年公厕维护纪实碑,"Stele recording the maintenance of public latrines, twenty-second year of the Republic",AI
artwork_name,中华民国二十四年国民政府监察委员高继宗墓誌底并盖,中华民国二十四年国民政府监察委员高继宗墓誌底并盖,"Epitaph tablet and cover of Gao Jizong, censor of the National Government, twenty-fourth year of the Republic",AI
artwork_name,临汝窑青釉模印缠枝菊纹碗,临汝窑青釉模印缠枝菊纹碗,Linru ware celadon bowl with moulded scrolling chrysanthemums,AI
artwork_name,乌金釉描金山水图笔筒,乌金釉描金山水图笔筒,Mirror-black glazed brush pot with gold-painted landscape,AI
artwork_name,乐妙香造石思惟像,乐妙香造石思惟像,Stone pensive bodhisattva made by Yue Miaoxiang,AI
artwork_name,乐零秀造石观世音像,乐零秀造石观世音像,Stone Avalokitesvara made by Yue Lingxiu,AI
artwork_name,九孔石刀 薛家岗文化,九孔石刀 薛家岗文化,"Stone knife with nine perforations, Xuejiagang culture",AI
artwork_name,乳丁纹青铜方鼎 商前期,乳丁纹青铜方鼎 商前期,"Bronze square ding with nipple bosses, early Shang",AI
artwork_name,乾隆帝御用大阅甲,乾隆帝御用大阅甲,Grand Review armour of the Qianlong Emperor,AI
artwork_name,乾隆帝御用盔,乾隆帝御用盔,Helmet of the Qianlong Emperor,AI
artwork_name,乾隆帝御用索伦长鈚箭,乾隆帝御用索伦长鈚箭,Solon long-blade arrow of the Qianlong Emperor,AI
artwork_name,乾隆帝御用马鞍,乾隆帝御用马鞍,Saddle of the Qianlong Emperor,AI
artwork_name,乾隆帝御用马鞭,乾隆帝御用马鞭,Riding crop of the Qianlong Emperor,AI
artwork_name,乾隆年云南“布政使司颁发遵照”,乾隆年云南“布政使司颁发遵照”,Yunnan provincial administration proclamation of the Qianlong reign,AI
artwork_name,乾隆霁青金彩海晏河清尊,乾隆霁青金彩海晏河清尊,"Qianlong sacrificial-blue zun with gold decoration, ""Calm Seas and Clear Rivers""",AI
artwork_name,二桃杀三士门楣画像石,二桃杀三士门楣画像石,Pictorial stone door lintel: two peaches kill three warriors,AI
artwork_name,云兽纹青玉璜,云兽纹青玉璜,Blue-green jade huang with cloud-and-beast design,AI
artwork_name,五代陶雕砖,五代陶雕砖,Five Dynasties carved pottery brick,AI
artwork_name,五彩“满驰娇”图提梁壶,五彩“满驰娇”图提梁壶,"Wucai ewer with overhead handle and the ""Manchi Jiao"" design",AI
artwork_name,五彩云凤纹葫芦式壁瓶,五彩云凤纹葫芦式壁瓶,Wucai gourd-shaped wall vase with clouds and phoenixes,AI
artwork_name,五彩云鹤八吉祥纹罐,五彩云鹤八吉祥纹罐,"Wucai jar with clouds, cranes and the Eight Auspicious Emblems",AI
artwork_name,五彩云龙纹花鸟图花觚,五彩云龙纹花鸟图花觚,"Wucai gu-form vase with clouds, dragons, birds and flowers",AI
artwork_name,五彩人物图海棠式盘,五彩人物图海棠式盘,Wucai begonia-shaped dish with figures,AI
artwork_name,五彩人物图盘,五彩人物图盘,Wucai dish with figures,AI
artwork_name,五彩人物图碗,五彩人物图碗,Wucai bowl with figures,AI
artwork_name,五彩人物故事图棒槌瓶,五彩人物故事图棒槌瓶,Wucai mallet vase with a narrative scene,AI
artwork_name,五彩人物花卉图长方盒,五彩人物花卉图长方盒,Wucai rectangular box with figures and flowers,AI
artwork_name,五彩仕女婴戏图罐,五彩仕女婴戏图罐,Wucai jar with ladies and boys at play,AI
artwork_name,五彩八仙人物图碗,五彩八仙人物图碗,Wucai bowl with the Eight Immortals,AI
artwork_name,五彩十二月花卉图题诗句杯-素,五彩十二月花卉图题诗句杯-素,Wucai cup with the flowers of the twelve months and an inscribed verse — plain,AI
artwork_name,五彩团海水云龙纹瓜棱罐,五彩团海水云龙纹瓜棱罐,Wucai lobed jar with roundels of dragons above waves,AI
artwork_name,五彩开光人物图委角方盒,五彩开光人物图委角方盒,Wucai square box with canted corners and figures in reserved panels,AI
artwork_name,五彩开光人物图方斗杯,五彩开光人物图方斗杯,Wucai square cup with figures in reserved panels,AI
artwork_name,五彩开光花卉图筒式瓶,五彩开光花卉图筒式瓶,Wucai cylindrical vase with flowers in reserved panels,AI
artwork_name,五彩描金鹭莲图凤尾尊,五彩描金鹭莲图凤尾尊,Wucai phoenix-tail zun with gold-painted egrets and lotus,AI
artwork_name,五彩朵兰怪石图筒式瓶,五彩朵兰怪石图筒式瓶,Wucai cylindrical vase with orchid sprays and rockery,AI
artwork_name,五彩松下人物图盘,五彩松下人物图盘,Wucai dish with figures beneath pines,AI
artwork_name,五彩牡丹玉兰图花觚,五彩牡丹玉兰图花觚,Wucai gu-form vase with peonies and magnolias,AI
artwork_name,五彩瓷盆白珊瑚盆景,五彩瓷盆白珊瑚盆景,Wucai porcelain basin with a white coral tray landscape,AI
artwork_name,五彩竹雀图执壶,五彩竹雀图执壶,Wucai ewer with bamboo and sparrows,AI
artwork_name,五彩耕织图棒槌瓶,五彩耕织图棒槌瓶,Wucai mallet vase with scenes of ploughing and weaving,AI
artwork_name,五彩锦纹银锭式枕,五彩锦纹银锭式枕,Wucai ingot-shaped pillow with brocade design,AI
artwork_name,五彩锦鸡牡丹图筒式瓶,五彩锦鸡牡丹图筒式瓶,Wucai cylindrical vase with golden pheasant and peony,AI
artwork_name,五彩锦鸡牡丹图观音瓶,五彩锦鸡牡丹图观音瓶,Wucai Guanyin vase with golden pheasant and peony,AI
artwork_name,五彩镂空云凤纹瓶,五彩镂空云凤纹瓶,Wucai vase with openwork clouds and phoenixes,AI
artwork_name,五彩鱼藻图盖罐,五彩鱼藻图盖罐,Wucai covered jar with fish and waterweed,AI
artwork_name,五彩鱼藻图蒜头瓶,五彩鱼藻图蒜头瓶,Wucai garlic-head vase with fish and waterweed,AI
artwork_name,五彩鱼藻图观音瓶,五彩鱼藻图观音瓶,Wucai Guanyin vase with fish and waterweed,AI
artwork_name,五彩麒麟图瓜棱执壶,五彩麒麟图瓜棱执壶,Wucai lobed ewer with a qilin,AI
artwork_name,五彩龙凤穿花纹碗,五彩龙凤穿花纹碗,Wucai bowl with dragons and phoenixes among flowers,AI
artwork_name,交趾紫釉瓶,交趾紫釉瓶,Cochin purple-glazed vase,AI
artwork_name,京剧戏台与戏服陈列,京剧戏台与戏服陈列,Display of a Peking opera stage and costumes,AI
artwork_name,人形铜灯,人形铜灯,Bronze lamp in human form,AI
artwork_name,人御龙纹画像砖,人御龙纹画像砖,Pictorial brick with a figure riding a dragon,AI
artwork_name,人物砖,人物砖,Brick with figures,AI
artwork_name,人虎纹画像砖,人虎纹画像砖,Pictorial brick with a man and a tiger,AI
artwork_name,人面鱼纹彩陶盆,人面鱼纹彩陶盆,Painted pottery basin with a human-face-and-fish design,AI
artwork_name,人面鱼纹彩陶盆 仰韶文化,人面鱼纹彩陶盆 仰韶文化,"Painted pottery basin with a human-face-and-fish design, Yangshao culture",AI
artwork_name,令狐君嗣子铜壶 战国传,令狐君嗣子铜壶 战国传,"Bronze hu of the heir of Linghu Jun, Warring States, transmitted",AI
artwork_name,仿古玉釉瓶,仿古玉釉瓶,Archaistic jade-glazed vase,AI
artwork_name,仿古铜彩牺耳尊,仿古铜彩牺耳尊,Archaistic bronze-imitation ox-handled zun,AI
artwork_name,仿古铜彩花觚,仿古铜彩花觚,Archaistic bronze-imitation gu-form vase,AI
artwork_name,仿哥釉八方高足杯,仿哥釉八方高足杯,Ge-imitation glazed octagonal stem cup,AI
artwork_name,仿哥釉凸刻八卦纹琮式瓶,仿哥釉凸刻八卦纹琮式瓶,Ge-imitation glazed cong-form vase with relief-carved trigrams,AI
artwork_name,仿哥釉塑贴三羊盘口瓶,仿哥釉塑贴三羊盘口瓶,Ge-imitation glazed dish-mouthed vase with three applied rams,AI
artwork_name,仿哥釉杏圆贯耳瓶,仿哥釉杏圆贯耳瓶,Ge-imitation glazed apricot-round vase with tubular handles,AI
artwork_name,仿哥釉菊花式碗,仿哥釉菊花式碗,Ge-imitation glazed bowl in chrysanthemum form,AI
artwork_name,仿嘉庆年制御园图墨,仿嘉庆年制御园图墨,Inkstick after the Jiaqing-reign imperial garden designs,AI
artwork_name,仿官釉钵,仿官釉钵,Guan-imitation glazed alms bowl,AI
artwork_name,仿战国桡比当釿背十货布币,仿战国桡比当釿背十货布币,Imitation Warring States Raobi Dangjin reverse-shihuo spade coin,AI
artwork_name,仿朱漆釉菊花式盖碗,仿朱漆釉菊花式盖碗,Covered bowl in chrysanthemum form imitating vermilion lacquer,AI
artwork_name,仿汝釉五孔花插,仿汝釉五孔花插,Ru-imitation glazed flower holder with five apertures,AI
artwork_name,仿汝釉盘,仿汝釉盘,Ru-imitation glazed dish,AI
artwork_name,仿汝釉蟋蟀罐,仿汝釉蟋蟀罐,Ru-imitation glazed cricket jar,AI
artwork_name,仿竹编漆器金彩五福捧寿纹捧盒,仿竹编漆器金彩五福捧寿纹捧盒,"Round box with gold-painted ""five bats and longevity"" design imitating woven bamboo and lacquer",AI
artwork_name,仿钧窑玫瑰紫釉鼓钉洗,仿钧窑玫瑰紫釉鼓钉洗,Jun-imitation rose-purple glazed drum-nail washer,AI
artwork_name,仿黑鲨鱼皮釉嵌钟表葫芦式壁瓶,仿黑鲨鱼皮釉嵌钟表葫芦式壁瓶,Gourd-shaped wall vase glazed to imitate black shagreen and set with a clock,AI
artwork_name,传元风字形石砚,传元风字形石砚,"Wind-character stone inkstone, attributed Yuan",AI
artwork_name,传六朝清工黄易砖砚,传六朝清工黄易砖砚,"Brick inkstone of Huang Yi, attributed Six Dynasties",AI
artwork_name,传宋“延凤”砖砚,传宋“延凤”砖砚,"Brick inkstone ""Yanfeng"", attributed Song",AI
artwork_name,传宋萁形石砚,传宋萁形石砚,"Winnowing-basket-shaped stone inkstone, attributed Song",AI
artwork_name,传汉兰仁瓦砚,传汉兰仁瓦砚,"Tile inkstone of Lan Ren, attributed Han",AI
artwork_name,伯矩鬲（西周，青铜）,伯矩鬲（西周，青铜）,"Boju li (Western Zhou, bronze)",AI
artwork_name,体和殿款黄釉暗刻折枝菊花牡丹纹长方花盆,体和殿款黄釉暗刻折枝菊花牡丹纹长方花盆,"Yellow-glazed rectangular jardinière with incised chrysanthemum and peony sprays, Tihe Hall mark",AI
artwork_name,佛顶心陀罗尼石经幢,佛顶心陀罗尼石经幢,Stone dharani pillar of the Buddha's Crown-Heart Sutra,AI
artwork_name,侍从陶俑,侍从陶俑,Pottery attendant figure,AI
